created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Apr 22 22:00:08 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@cov_Gretchen I've been purchasing can food &amp; some water. I put it in bins. I Hope I don't have to use it but w/… https://t.co/QpM2xaatfz,-0.2,0.5,en,8721,2.0,brzybluewillow,2131,2178,,[],"['PBNT80', 'Jakob_Krabbe', 'Daniel00846228', 'AndreasSteno']",
Fri Apr 22 21:59:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,8721,,brzybluewillow,2131,2178,,[],"['PBNT80', 'Jakob_Krabbe', 'Daniel00846228', 'AndreasSteno']",
Fri Apr 22 21:59:21 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",".@RepMTG is a good friend of mine. 

I’ve gotten to know Marjorie and her family and can tell you they are some of… https://t.co/vysaXPgxoK",0.3625,0.4875,en,8721,541.0,brzybluewillow,2131,2178,,[],"['profplum99', 'FreightAlley']",
Fri Apr 22 21:59:09 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@cov_Gretchen They’re blowing up American food processing plants, so yeah it’s apart of their plan… @cov_Gretchen 18 of them so far…",0.0,0.0,en,8721,2.0,brzybluewillow,2131,2178,,[],"['profplum99', 'FreightAlley']",
Fri Apr 22 21:58:17 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",House Judiciary Republicans 'Ask' Twitter Board to Preserve Records Related to Musk Takeover Bid https://t.co/csK13PlGqr,0.0,1.0,en,8721,4.0,brzybluewillow,2131,2178,False,[],['profplum99'],
Fri Apr 22 21:57:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨BREAKING: Governor DeSantis just SIGNED the ‘Stop Woke Act’ banning Critical Race Theory in all public schools, un… https://t.co/PDxbG08YYu",0.0,1.0,en,8721,2143.0,brzybluewillow,2131,2178,,[],['profplum99'],
Fri Apr 22 21:55:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Swear to God, @GOP better absolutely destroy Dems when they come back in power. Why is it we never see traitor Pelo… https://t.co/69DPmRYmjp",-0.2296875,0.2888888888888889,en,8721,7.0,brzybluewillow,2131,2178,,[],['alphacharts365'],
Fri Apr 22 21:50:36 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Not even joking anymore, this is like listening to an escapee from the Nursing Home. https://t.co/0rWNr5n4U7",0.25,0.3,en,8721,171.0,brzybluewillow,2131,2178,,[],['alphacharts365'],
Fri Apr 22 21:48:08 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",This is still a Democracy governed by law and NOBODY is above the law. Lock his degenerate ass up! https://t.co/1nT31oLjQi,0.2,0.3625,en,8721,1.0,brzybluewillow,2131,2178,,[],['alphacharts365'],
Fri Apr 22 21:46:20 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,8721,,brzybluewillow,2131,2178,,[],['stlouisfed'],
Fri Apr 22 21:43:20 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.2,0.3,en,8721,,brzybluewillow,2131,2178,,[],['CheddarFlow'],
Fri Apr 22 21:41:15 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Marjorie Taylor Greene has the same right to freedom of political speech as every American citizen https://t.co/pit9ncQbFO,0.25,0.5,en,8721,2030.0,brzybluewillow,2131,2178,False,[],"['DanielW40094974', 'ryancohen', 'cvpayne']",
Fri Apr 22 21:35:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Governor Kristi Noem Torches Biden And CNN+ Producer In Tweet After Network’s Premium Service Shuts Down… https://t.co/gvcoHfOHG3,0.7,0.6000000000000001,en,8721,20.0,brzybluewillow,2131,2178,,[],"['DanielW40094974', 'ryancohen', 'cvpayne']",
Fri Apr 22 21:34:34 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.4,1.0,en,8721,,brzybluewillow,2131,2178,,[],"['DanielW40094974', 'ryancohen', 'cvpayne']",
Fri Apr 22 21:33:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Update: lib attorney is currently speaking about aliens and fighter pilots https://t.co/9bk0qZyr9Y,0.0,0.0,en,8721,149.0,brzybluewillow,2131,2178,,[],"['stlouisfed', 'federalreserve']",
Fri Apr 22 21:33:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The lib attorney in this MTG case is such a Binger,0.0,0.0,en,8721,591.0,brzybluewillow,2131,2178,,[],"['stlouisfed', 'federalreserve']",
Fri Apr 22 21:32:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-0.1,0.4,en,8721,,brzybluewillow,2131,2178,,[],['SantaChloe'],
Fri Apr 22 21:29:09 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.375,0.75,en,8721,,brzybluewillow,2131,2178,,[],"['MacroAlf', 'EmilKalinowski']",
Fri Apr 22 21:28:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dylan Thomas:
""Do not go gentle into that good night.
Rage, rage against the dying of the light."" https://t.co/MhjOz76NA3",0.3,0.45,en,8721,156.0,brzybluewillow,2131,2178,,[],"['MacroAlf', 'EmilKalinowski']",
Fri Apr 22 21:27:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,8721,,brzybluewillow,2131,2178,,[],['hmeisler'],
Fri Apr 22 21:25:04 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Republican Governors are stepping up to do what Biden has failed to do: Protect the southern border. https://t.co/znEtcbNPkB,0.35,0.4624999999999999,en,8721,11.0,brzybluewillow,2131,2178,,[],['WOLF_Financial'],
Fri Apr 22 21:44:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HondaRaga @honda2wheelers @Honda @honda2wheelerin Hi,
Have you considered to accept cryptocurrency from customers… https://t.co/c2z3N5e9jY",0.35,0.35,en,943,8.0,Mario86758749,81,104,,[],"['bespokeinvest', 'federalreserve']",
Fri Apr 22 21:44:03 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@cryptoworld202 #FCF! They have a working crypto payment gateway and a large portion of the transaction fees are re… https://t.co/wAdnsUp8DG,1.0,0.3,en,943,7.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [37, 41]}]","['bespokeinvest', 'federalreserve']",
Fri Apr 22 21:43:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@cryptogems555 #FCF French finance connection. These guys are doing big things this year . FCFPay is live . Best cr… https://t.co/BCGDQvToUg,0.0,0.0,en,943,6.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [27, 31]}]","['WYourpt', 'Nbdurham', 'bespokeinvest']",
Fri Apr 22 21:43:51 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@FCF_Bsc / @fcfpay have seen their TWO largest holders empty their bags completely after months of selling. 

There… https://t.co/KBEyzVvkZ3",0.0,0.0,en,943,25.0,Mario86758749,81,104,,[],"['WYourpt', 'Nbdurham', 'bespokeinvest']",
Fri Apr 22 21:43:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@binance @FCF_Bsc #fcf French finance connection, right now ! https://t.co/Hxm3MplzhN",-0.2,0.4,en,943,2.0,Mario86758749,81,104,False,"[{'text': 'fcf', 'indices': [30, 34]}]","['gamesblazer06', 'AndreasSteno']",
Fri Apr 22 21:43:05 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@FCF_Bsc The amazing thing about #FCF is that this number continuing to grow just means there's more… https://t.co/csWCl1qfRk,0.0,0.0,en,943,3.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [54, 58]}, {'text': 'cryptocurrencies', 'indices': [122, 139]}]","['gamesblazer06', 'AndreasSteno']",
Fri Apr 22 21:43:02 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@cryptogems555 #FCF French finance connection. These guys are doing big things this year . FCFPay is live . Best cr… https://t.co/Ak3by0iTg9,-0.8,0.9,en,943,4.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [27, 31]}]",['darkpoolcharts'],
Fri Apr 22 21:42:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ShibInform #FCF French finance connection. These guys are doing big things this year . FCFPay is live . Best crypt… https://t.co/nvDsfR0t7P,0.0,0.0,en,943,3.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [24, 28]}]","['SpecialSitsNews', 'JonyTrades']",
Fri Apr 22 21:42:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@FCF_Bsc Thank you to the #FCF team! John is always looking out for us holders #FCFPAY #BSC #BSCGems #cryptocurrency,0.0,0.0,en,943,2.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [47, 51]}, {'text': 'FCFPAY', 'indices': [100, 107]}, {'text': 'BSC', 'indices': [108, 112]}, {'text': 'BSCGems', 'indices': [113, 121]}, {'text': 'cryptocurrency', 'indices': [122, 137]}]","['SpecialSitsNews', 'JonyTrades']",
Fri Apr 22 21:42:45 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@cryptogems555 #FCF French finance connection. These guys are doing big things this year . FCFPay is live . Best cr… https://t.co/DX0dxttsIr,0.0,0.0,en,943,4.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [27, 31]}]",['SpecialSitsNews'],
Fri Apr 22 21:42:42 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AltcoinGordon #FCF French finance connection. These guys are doing big things this year . FCFPay is live . Best cr… https://t.co/QTZb4wQJbE,0.0,0.0,en,943,2.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [27, 31]}]",['bespokeinvest'],
Fri Apr 22 21:42:36 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@cryptogems555 #FCF French finance connection. These guys are doing big things this year . FCFPay is live . Best cr… https://t.co/21PrVHyNpV,0.2,0.2,en,943,2.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [27, 31]}]",['stocktrader300'],
Fri Apr 22 21:42:33 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@JakeGagain #FCF French finance connection. These guys are doing big things this year . FCFPay is live . Best crypt… https://t.co/tME3PKoxeP,0.0,1.0,en,943,3.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [24, 28]}]",['CheddarFlow'],
Fri Apr 22 21:42:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@BNBCHAIN #FCF French finance connection. These guys are doing big things this year . FCFPay is live . Best crypto… https://t.co/OmRdxjjD6W,0.0,0.0,en,943,3.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [22, 26]}]",['Financialjuice1'],
Fri Apr 22 21:42:21 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CryptoGemsCom #FCF French finance connection. These guys are doing big things this year . FCFPay is live . Best cr… https://t.co/KEkPrqMk9X,0.0,0.0,en,943,2.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [27, 31]}]","['fxmacroweekly', 'bespokeinvest']",
Fri Apr 22 21:42:18 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@BSCGemsx100 #FCF French finance connection. These guys are doing big things this year . FCFPay is live . Best cryp… https://t.co/rrMhibg4ip,0.0666666666666666,0.45,en,943,3.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [25, 29]}]","['fxmacroweekly', 'bespokeinvest']",
Fri Apr 22 21:42:15 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AltcoinWorldcom #FCF French finance connection. These guys are doing big things this year . FCFPay is live . Best… https://t.co/XXWlYpzG5D,0.7,0.6000000000000001,en,943,2.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [29, 33]}]","['derek_nan', 'bespokeinvest']",
Fri Apr 22 21:42:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@girlgone_crypto #FCF French finance connection. These guys are doing big things this year . FCFPay is live . Best… https://t.co/VHTnb470eM,-0.3,0.1,en,943,3.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [29, 33]}]","['derek_nan', 'bespokeinvest']",
Fri Apr 22 21:42:08 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DaCryptoGeneral #FCF French finance connection. These guys are doing big things this year . FCFPay is live . Best… https://t.co/JBJdt2lp5M,-0.8,0.9,en,943,2.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [29, 33]}]","['SqueezeMetrics', 'lebas_janney']",
Fri Apr 22 21:42:04 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CryptoGemsCom #FCF French finance connection. These guys are doing big things this year . FCFPay is live . Best cr… https://t.co/nDActmbcPI,0.0,0.0,en,943,2.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [27, 31]}]","['SqueezeMetrics', 'lebas_janney']",
Fri Apr 22 21:42:01 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MrBigWhaleREAL #FCF French finance connection. These guys are doing big things this year . FCFPay is live . Best c… https://t.co/aPQ0QdKXsF,0.0,0.0,en,943,2.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [28, 32]}]","['macdeutsche', 'Financialjuice1']",
Fri Apr 22 21:33:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fcfpay Ready
But it will just be written ""FCF PAY"" because everybody will know who we are and what we do 😎",-0.1033333333333333,0.36,en,943,3.0,Mario86758749,81,104,,[],"['macdeutsche', 'Financialjuice1']",
Fri Apr 22 21:33:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sunjamestx Easy, #FCF",0.3333333333333333,0.7333333333333334,en,943,2.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [31, 35]}]",['HamzeiAnalytics'],
Fri Apr 22 21:33:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SimonSvatos1 @MartiniGuyYT And this is exciting +31% in 24h. Heading to huge burn. https://t.co/xwNze8lqAU,-0.0133928571428571,0.6116071428571428,en,943,5.0,Mario86758749,81,104,False,[],"['Sarge986', 'WOLF_Financial']",
Fri Apr 22 21:33:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@votehemp You can now accept #crypto coin payments at your #ecommerce or physical store for your #hemp #marijuana… https://t.co/rlu7FP5gQa,-0.1458333333333333,0.2708333333333333,en,943,7.0,Mario86758749,81,104,,"[{'text': 'crypto', 'indices': [49, 56]}, {'text': 'ecommerce', 'indices': [79, 89]}, {'text': 'hemp', 'indices': [117, 122]}, {'text': 'marijuana', 'indices': [123, 133]}, {'text': 'vape', 'indices': [134, 139]}]","['Sarge986', 'WOLF_Financial']",
Fri Apr 22 21:33:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@BarrySilbert Today, Top 25 coin in red. But @FCF_Bsc  in green with more than 22% up.

#FCF with real utility :
+… https://t.co/jwamp7n3cI",0.0625,0.5,en,943,15.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [101, 105]}, {'text': 'FCFPay', 'indices': [128, 135]}]","['PBNT80', 'Jakob_Krabbe', 'Daniel00846228', 'AndreasSteno']",
Fri Apr 22 21:33:03 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CalyxTrichomes You can now accept #crypto coin payments at your #ecommerce or physical store for your #hemp… https://t.co/D4rULGHUQd,0.0,0.0,en,943,6.0,Mario86758749,81,104,,"[{'text': 'crypto', 'indices': [55, 62]}, {'text': 'ecommerce', 'indices': [85, 95]}, {'text': 'hemp', 'indices': [123, 128]}, {'text': 'marijuana', 'indices': [129, 139]}]","['PBNT80', 'Jakob_Krabbe', 'Daniel00846228', 'AndreasSteno']",
Fri Apr 22 21:32:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@fcfpay Are you a #businessowner looking for a way to accept #crypto and keep more of your #payments by paying less… https://t.co/695yGt6I6F,-0.0177777777777777,0.7416666666666667,en,943,2.0,Mario86758749,81,104,,"[{'text': 'businessowner', 'indices': [34, 48]}, {'text': 'crypto', 'indices': [77, 84]}, {'text': 'payments', 'indices': [107, 116]}]","['PBNT80', 'Jakob_Krabbe', 'Daniel00846228', 'AndreasSteno']",
Fri Apr 22 21:32:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,1.0,en,943,,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [25, 29]}]","['PBNT80', 'Jakob_Krabbe', 'Daniel00846228', 'AndreasSteno']",
Fri Apr 22 21:28:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",This is it #fcffamilly moving crypto payments to the sky... #Doge #SHIB #bnb #BTC #USDTether and all others through… https://t.co/2BwKsTr3Jv,0.0,0.0,en,943,1.0,Mario86758749,81,104,,"[{'text': 'fcffamilly', 'indices': [30, 41]}, {'text': 'Doge', 'indices': [79, 84]}, {'text': 'SHIB', 'indices': [85, 90]}, {'text': 'bnb', 'indices': [91, 95]}, {'text': 'BTC', 'indices': [96, 100]}, {'text': 'USDTether', 'indices': [101, 111]}]","['christop6721', '741trey']",
Fri Apr 22 21:28:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,943,,Mario86758749,81,104,False,"[{'text': 'fcffamilly', 'indices': [11, 22]}, {'text': 'Doge', 'indices': [60, 65]}, {'text': 'SHIB', 'indices': [66, 71]}, {'text': 'bnb', 'indices': [72, 76]}, {'text': 'BTC', 'indices': [77, 81]}, {'text': 'USDTether', 'indices': [82, 92]}]","['christop6721', '741trey']",
Fri Apr 22 21:18:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#FCF is hosting a 1% buy/transfer tax day! Get your #BNB and cold wallets ready!

The event will last 12 hours from… https://t.co/uT63T3Zx8s",0.0,0.0,en,943,29.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [13, 17]}, {'text': 'BNB', 'indices': [65, 69]}]",['Fred_McFeely'],
Fri Apr 22 21:18:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@FCF_Bsc @fcfpay Are you a #businessowner looking for a way to accept #crypto and keep more of your #payments by pa… https://t.co/2utodkLUdw,0.0,0.0,en,943,2.0,Mario86758749,81,104,,"[{'text': 'businessowner', 'indices': [43, 57]}, {'text': 'crypto', 'indices': [86, 93]}, {'text': 'payments', 'indices': [116, 125]}]","['everydaywinner1', 'DeItaone']",
Fri Apr 22 21:18:45 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fcfpay $FCF is the future!!!

#cryptocurrency",0.0,0.0666666666666666,en,943,2.0,Mario86758749,81,104,,"[{'text': 'cryptocurrency', 'indices': [44, 59]}]","['everydaywinner1', 'DeItaone']",
Fri Apr 22 21:18:34 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Empower your business today by expanding to #cryptopayments. Pay and get paid in #Bitcoin through #FCFPay!

#BTC… https://t.co/woJem2ophJ",0.1,0.25,en,943,29.0,Mario86758749,81,104,,"[{'text': 'cryptopayments', 'indices': [56, 71]}, {'text': 'Bitcoin', 'indices': [93, 101]}, {'text': 'FCFPay', 'indices': [110, 117]}, {'text': 'BTC', 'indices': [120, 124]}, {'text': 'bitcoinnews', 'indices': [125, 137]}]",['TraderMarcoCost'],
Fri Apr 22 21:17:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tired of the #rugpulls and utility-less coins? 
Checkout: @FCF_Bsc 
- The world's first (RST) Revenue Sharing Token… https://t.co/AkKeSM4maM",0.0,0.0,en,943,8.0,Mario86758749,81,104,,"[{'text': 'rugpulls', 'indices': [33, 42]}]",['CheddarFlow'],
Fri Apr 22 21:17:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Good news! #FCFPAY is going to be available on #magento and #prestashop in 30 days!

https://t.co/pFdedwM6MW… https://t.co/eiwX4b3Umj",0.0,0.0,en,943,39.0,Mario86758749,81,104,False,"[{'text': 'FCFPAY', 'indices': [23, 30]}, {'text': 'magento', 'indices': [59, 67]}, {'text': 'prestashop', 'indices': [72, 83]}, {'text': 'cryptocurrency', 'indices': [122, 137]}]","['hmeisler', 'Sarge986']",
Fri Apr 22 21:17:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",What are you kidding me?! #FCFPay is here to stay and dominate this #crypto space! https://t.co/biNWYNaJY3,0.0,0.0,en,943,3.0,Mario86758749,81,104,,"[{'text': 'FCFPay', 'indices': [44, 51]}, {'text': 'crypto', 'indices': [86, 93]}]","['Jakob_Krabbe', 'Daniel00846228', 'AndreasSteno']",
Fri Apr 22 21:17:05 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Of course it is, with paving the way to #cryptocurrency #PaymentGateway like #FCFPay #FCF @fcfpay @FCF_followTrain https://t.co/2KXSVZzyNv",0.0,0.0,en,943,2.0,Mario86758749,81,104,,"[{'text': 'cryptocurrency', 'indices': [58, 73]}, {'text': 'PaymentGateway', 'indices': [74, 89]}, {'text': 'FCFPay', 'indices': [95, 102]}, {'text': 'FCF', 'indices': [103, 107]}]","['Jakob_Krabbe', 'Daniel00846228', 'AndreasSteno']",
Fri Apr 22 21:15:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@FCF_Bsc/@fcfpay up 40% since my tweet yesterday. If you aped in when I tweeted, you've done well 😎👀 

BREAKING OUT… https://t.co/RPrNXyBT5x",0.375,0.625,en,943,10.0,Mario86758749,81,104,,[],"['Jakob_Krabbe', 'Daniel00846228', 'AndreasSteno']",
Fri Apr 22 21:15:39 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Looks like @FCF_Bsc is breaking its downtrend.
Good time to hop in?

#FCF #FCFPay #BSC #BSCGems #100xgem #100xGems… https://t.co/EkcoyXoT3J",0.0,0.0,en,943,9.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [87, 91]}, {'text': 'FCFPay', 'indices': [92, 99]}, {'text': 'BSC', 'indices': [100, 104]}, {'text': 'BSCGems', 'indices': [105, 113]}, {'text': '100xgem', 'indices': [114, 122]}, {'text': '100xGems', 'indices': [123, 132]}, {'text': 'bnb', 'indices': [133, 137]}]","['Jakob_Krabbe', 'Daniel00846228', 'AndreasSteno']",
Fri Apr 22 21:15:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AltcoinWorldcom Don’t go too far because #FCF is the hottest project as we speak #FCFPay doing #crypto magic… https://t.co/qhDfsjV1Kd,0.2444444444444444,0.2222222222222222,en,943,5.0,Mario86758749,81,104,,"[{'text': 'FCF', 'indices': [60, 64]}, {'text': 'FCFPay', 'indices': [100, 107]}, {'text': 'crypto', 'indices': [114, 121]}]","['Jakob_Krabbe', 'Daniel00846228', 'AndreasSteno']",
Fri Apr 22 21:15:18 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@FCF_Bsc/@fcfpay up 40% since my tweet yesterday. If you aped in when I tweeted, you've done well 😎👀 

BREAKING OUT… https://t.co/lUQGNnLddO",-0.1714285714285714,0.6678571428571429,en,943,3.0,Mario86758749,81,104,,"[{'text': 'fcf', 'indices': [134, 138]}]","['Jakob_Krabbe', 'Daniel00846228', 'AndreasSteno']",
Fri Apr 22 21:15:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@WatcherGuru Yeah and that number is about to grow when they discover that you could actually use your crypto and s… https://t.co/FoR28LlUsh,0.0,0.0,en,943,2.0,Mario86758749,81,104,,[],['serhatkara135'],
Fri Apr 22 21:14:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","There are more than ??? different kinds of #cryptocurrencies in circulation.

#FCF #FCFPay #Crypto #cryptocurrecy #EmpoweringCrypto",0.2,0.2,en,943,7.0,Mario86758749,81,104,,"[{'text': 'cryptocurrencies', 'indices': [56, 73]}, {'text': 'FCF', 'indices': [91, 95]}, {'text': 'FCFPay', 'indices': [96, 103]}, {'text': 'Crypto', 'indices': [104, 111]}, {'text': 'cryptocurrecy', 'indices': [112, 126]}]",['b48416611'],
Fri Apr 22 21:25:17 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,64970,,VukasinPekovic,748,605,,[],['maurohoyos83'],"Belgrade, Serbia"
Fri Apr 22 21:17:03 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,64970,,VukasinPekovic,748,605,,[],"['maurohoyos83', 'PrateekGsharma']","Belgrade, Serbia"
Fri Apr 22 21:14:41 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I keep telling investors that we can't look only at high #metals prices boosting top lines. Here's another example… https://t.co/SfR76f5J5X,0.5,1.0,en,64970,1.0,VukasinPekovic,748,605,,"[{'text': 'metals', 'indices': [78, 85]}]","['maurohoyos83', 'PrateekGsharma']","Belgrade, Serbia"
Fri Apr 22 21:13:09 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,-0.325,0.55,en,64970,,VukasinPekovic,748,605,,[],['NorthstarCharts'],"Belgrade, Serbia"
Fri Apr 22 20:19:39 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.3333333333333333,0.5,en,64970,,VukasinPekovic,748,605,,[],['NorthstarCharts'],"Belgrade, Serbia"
Fri Apr 22 20:05:51 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,-0.0217948717948717,0.1679487179487179,en,64970,,VukasinPekovic,748,605,,[],['here_tolearn'],"Belgrade, Serbia"
